Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,22-01-2021,,,,,,,,
Gegevens beschikbaar:,19-09-2008,tot:,04-04-2018,,,,,,,,
Datum: ,22-01-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B46D1506,001,,193393,406842,1455,17-09-2008,17-09-2008,10-10-2016,1501,46,966,866
B46D1506,001,,193393,406842,1477,10-10-2016,10-10-2016,05-04-2018,1506,29,966,866


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B46D1506,001,19-09-2008,357,311,1144,,,,,,
B46D1506,001,20-09-2008,357,311,1144,,,,,,
B46D1506,001,21-09-2008,357,311,1144,,,,,,
B46D1506,001,22-09-2008,358,312,1143,,,,,,
B46D1506,001,23-09-2008,358,312,1143,,,,,,
B46D1506,001,24-09-2008,358,312,1143,,,,,,
B46D1506,001,25-09-2008,359,313,1142,,,,,,
B46D1506,001,26-09-2008,360,314,1141,,,,,,
B46D1506,001,27-09-2008,361,315,1140,,,,,,
B46D1506,001,28-09-2008,362,316,1139,,,,,,
B46D1506,001,29-09-2008,363,317,1138,,,,,,
B46D1506,001,30-09-2008,363,317,1138,,,,,,
B46D1506,001,01-10-2008,365,319,1136,,,,,,
B46D1506,001,02-10-2008,365,319,1136,,,,,,
B46D1506,001,03-10-2008,367,321,1134,,,,,,
B46D1506,001,04-10-2008,369,323,1132,,,,,,
B46D1506,001,05-10-2008,369,323,1132,,,,,,
B46D1506,001,06-10-2008,371,325,1130,,,,,,
B46D1506,001,07-10-2008,373,327,1128,,,,,,
B46D1506,001,08-10-2008,374,328,1127,,,,,,
B46D1506,001,09-10-2008,375,329,1126,,,,,,
B46D1506,001,10-10-2008,375,329,1126,,,,,,
B46D1506,001,11-10-2008,375,329,1126,,,,,,
B46D1506,001,12-10-2008,376,330,1125,,,,,,
B46D1506,001,13-10-2008,376,330,1125,,,,,,
B46D1506,001,14-10-2008,376,330,1125,,,,,,
B46D1506,001,15-10-2008,376,330,1125,,,,,,
B46D1506,001,16-10-2008,377,331,1124,,,,,,
B46D1506,001,17-10-2008,378,332,1123,,,,,,
B46D1506,001,18-10-2008,378,332,1123,,,,,,
B46D1506,001,19-10-2008,379,333,1122,,,,,,
B46D1506,001,20-10-2008,379,333,1122,,,,,,
B46D1506,001,21-10-2008,379,333,1122,,,,,,
B46D1506,001,22-10-2008,380,334,1121,,,,,,
B46D1506,001,23-10-2008,380,334,1121,,,,,,
B46D1506,001,24-10-2008,381,335,1120,,,,,,
B46D1506,001,25-10-2008,382,336,1119,,,,,,
B46D1506,001,26-10-2008,381,335,1120,,,,,,
B46D1506,001,27-10-2008,382,336,1119,,,,,,
B46D1506,001,28-10-2008,382,336,1119,,,,,,
B46D1506,001,29-10-2008,383,337,1118,,,,,,
B46D1506,001,30-10-2008,383,337,1118,,,,,,
B46D1506,001,31-10-2008,384,338,1117,,,,,,
B46D1506,001,01-11-2008,385,339,1116,,,,,,
B46D1506,001,02-11-2008,385,339,1116,,,,,,
B46D1506,001,03-11-2008,386,340,1115,,,,,,
B46D1506,001,04-11-2008,386,340,1115,,,,,,
B46D1506,001,05-11-2008,386,340,1115,,,,,,
B46D1506,001,06-11-2008,386,340,1115,,,,,,
B46D1506,001,07-11-2008,387,341,1114,,,,,,
B46D1506,001,08-11-2008,388,342,1113,,,,,,
B46D1506,001,09-11-2008,388,342,1113,,,,,,
B46D1506,001,10-11-2008,389,343,1112,,,,,,
B46D1506,001,11-11-2008,389,343,1112,,,,,,
B46D1506,001,12-11-2008,390,344,1111,,,,,,
B46D1506,001,13-11-2008,390,344,1111,,,,,,
B46D1506,001,14-11-2008,391,345,1110,,,,,,
B46D1506,001,15-11-2008,391,345,1110,,,,,,
B46D1506,001,16-11-2008,392,346,1109,,,,,,
B46D1506,001,17-11-2008,393,347,1108,,,,,,
B46D1506,001,18-11-2008,392,346,1109,,,,,,
B46D1506,001,19-11-2008,392,346,1109,,,,,,
B46D1506,001,20-11-2008,391,345,1110,,,,,,
B46D1506,001,21-11-2008,391,345,1110,,,,,,
B46D1506,001,22-11-2008,391,345,1110,,,,,,
B46D1506,001,23-11-2008,389,343,1112,,,,,,
B46D1506,001,24-11-2008,389,343,1112,,,,,,
B46D1506,001,25-11-2008,389,343,1112,,,,,,
B46D1506,001,26-11-2008,389,343,1112,,,,,,
B46D1506,001,27-11-2008,388,342,1113,,,,,,
B46D1506,001,28-11-2008,386,340,1115,,,,,,
B46D1506,001,29-11-2008,385,339,1116,,,,,,
B46D1506,001,30-11-2008,384,338,1117,,,,,,
B46D1506,001,01-12-2008,384,338,1117,,,,,,
B46D1506,001,02-12-2008,384,338,1117,,,,,,
B46D1506,001,03-12-2008,383,337,1118,,,,,,
B46D1506,001,04-12-2008,383,337,1118,,,,,,
B46D1506,001,05-12-2008,382,336,1119,,,,,,
B46D1506,001,06-12-2008,383,337,1118,,,,,,
B46D1506,001,07-12-2008,383,337,1118,,,,,,
B46D1506,001,08-12-2008,382,336,1119,,,,,,
B46D1506,001,09-12-2008,381,335,1120,,,,,,
B46D1506,001,10-12-2008,381,335,1120,,,,,,
B46D1506,001,11-12-2008,380,334,1121,,,,,,
B46D1506,001,12-12-2008,380,334,1121,,,,,,
B46D1506,001,13-12-2008,379,333,1122,,,,,,
B46D1506,001,14-12-2008,378,332,1123,,,,,,
B46D1506,001,15-12-2008,378,332,1123,,,,,,
B46D1506,001,16-12-2008,378,332,1123,,,,,,
B46D1506,001,17-12-2008,377,331,1124,,,,,,
B46D1506,001,18-12-2008,377,331,1124,,,,,,
B46D1506,001,19-12-2008,376,330,1125,,,,,,
B46D1506,001,20-12-2008,376,330,1125,,,,,,
B46D1506,001,21-12-2008,376,330,1125,,,,,,
B46D1506,001,22-12-2008,376,330,1125,,,,,,
B46D1506,001,23-12-2008,376,330,1125,,,,,,
B46D1506,001,24-12-2008,376,330,1125,,,,,,
B46D1506,001,25-12-2008,376,330,1125,,,,,,
B46D1506,001,26-12-2008,377,331,1124,,,,,,
B46D1506,001,27-12-2008,378,332,1123,,,,,,
B46D1506,001,28-12-2008,378,332,1123,,,,,,
B46D1506,001,29-12-2008,379,333,1122,,,,,,
B46D1506,001,30-12-2008,379,333,1122,,,,,,
B46D1506,001,31-12-2008,380,334,1121,,,,,,
B46D1506,001,01-01-2009,381,335,1120,,,,,,
B46D1506,001,02-01-2009,381,335,1120,,,,,,
B46D1506,001,03-01-2009,382,336,1119,,,,,,
B46D1506,001,04-01-2009,381,335,1120,,,,,,
B46D1506,001,05-01-2009,383,337,1118,,,,,,
B46D1506,001,06-01-2009,383,337,1118,,,,,,
B46D1506,001,07-01-2009,382,336,1119,,,,,,
B46D1506,001,08-01-2009,383,337,1118,,,,,,
B46D1506,001,09-01-2009,383,337,1118,,,,,,
B46D1506,001,10-01-2009,382,336,1119,,,,,,
B46D1506,001,11-01-2009,381,335,1120,,,,,,
B46D1506,001,12-01-2009,379,333,1122,,,,,,
B46D1506,001,13-01-2009,379,333,1122,,,,,,
B46D1506,001,14-01-2009,378,332,1123,,,,,,
B46D1506,001,15-01-2009,378,332,1123,,,,,,
B46D1506,001,16-01-2009,378,332,1123,,,,,,
B46D1506,001,17-01-2009,377,331,1124,,,,,,
B46D1506,001,18-01-2009,375,329,1126,,,,,,
B46D1506,001,19-01-2009,375,329,1126,,,,,,
B46D1506,001,20-01-2009,376,330,1125,,,,,,
B46D1506,001,21-01-2009,376,330,1125,,,,,,
B46D1506,001,22-01-2009,374,328,1127,,,,,,
B46D1506,001,23-01-2009,373,327,1128,,,,,,
B46D1506,001,24-01-2009,374,328,1127,,,,,,
B46D1506,001,25-01-2009,374,328,1127,,,,,,
B46D1506,001,26-01-2009,373,327,1128,,,,,,
B46D1506,001,27-01-2009,373,327,1128,,,,,,
B46D1506,001,28-01-2009,373,327,1128,,,,,,
B46D1506,001,29-01-2009,372,326,1129,,,,,,
B46D1506,001,30-01-2009,372,326,1129,,,,,,
B46D1506,001,31-01-2009,372,326,1129,,,,,,
B46D1506,001,01-02-2009,371,325,1130,,,,,,
B46D1506,001,02-02-2009,371,325,1130,,,,,,
B46D1506,001,03-02-2009,370,324,1131,,,,,,
B46D1506,001,04-02-2009,370,324,1131,,,,,,
B46D1506,001,05-02-2009,369,323,1132,,,,,,
B46D1506,001,06-02-2009,369,323,1132,,,,,,
B46D1506,001,07-02-2009,370,324,1131,,,,,,
B46D1506,001,08-02-2009,369,323,1132,,,,,,
B46D1506,001,09-02-2009,369,323,1132,,,,,,
B46D1506,001,10-02-2009,368,322,1133,,,,,,
B46D1506,001,11-02-2009,369,323,1132,,,,,,
B46D1506,001,12-02-2009,368,322,1133,,,,,,
B46D1506,001,13-02-2009,367,321,1134,,,,,,
B46D1506,001,14-02-2009,367,321,1134,,,,,,
B46D1506,001,15-02-2009,367,321,1134,,,,,,
B46D1506,001,16-02-2009,365,319,1136,,,,,,
B46D1506,001,17-02-2009,365,319,1136,,,,,,
B46D1506,001,18-02-2009,365,319,1136,,,,,,
B46D1506,001,19-02-2009,363,317,1138,,,,,,
B46D1506,001,20-02-2009,363,317,1138,,,,,,
B46D1506,001,21-02-2009,363,317,1138,,,,,,
B46D1506,001,22-02-2009,361,315,1140,,,,,,
B46D1506,001,23-02-2009,361,315,1140,,,,,,
B46D1506,001,24-02-2009,360,314,1141,,,,,,
B46D1506,001,25-02-2009,359,313,1142,,,,,,
B46D1506,001,26-02-2009,359,313,1142,,,,,,
B46D1506,001,27-02-2009,358,312,1143,,,,,,
B46D1506,001,28-02-2009,357,311,1144,,,,,,
B46D1506,001,01-03-2009,357,311,1144,,,,,,
B46D1506,001,02-03-2009,357,311,1144,,,,,,
B46D1506,001,03-03-2009,357,311,1144,,,,,,
B46D1506,001,04-03-2009,355,309,1146,,,,,,
B46D1506,001,05-03-2009,355,309,1146,,,,,,
B46D1506,001,06-03-2009,356,310,1145,,,,,,
B46D1506,001,07-03-2009,357,311,1144,,,,,,
B46D1506,001,08-03-2009,357,311,1144,,,,,,
B46D1506,001,09-03-2009,357,311,1144,,,,,,
B46D1506,001,10-03-2009,358,312,1143,,,,,,
B46D1506,001,11-03-2009,358,312,1143,,,,,,
B46D1506,001,12-03-2009,357,311,1144,,,,,,
B46D1506,001,13-03-2009,357,311,1144,,,,,,
B46D1506,001,14-03-2009,356,310,1145,,,,,,
B46D1506,001,15-03-2009,357,311,1144,,,,,,
B46D1506,001,16-03-2009,358,312,1143,,,,,,
B46D1506,001,17-03-2009,358,312,1143,,,,,,
B46D1506,001,18-03-2009,357,311,1144,,,,,,
B46D1506,001,19-03-2009,357,311,1144,,,,,,
B46D1506,001,20-03-2009,357,311,1144,,,,,,
B46D1506,001,21-03-2009,356,310,1145,,,,,,
B46D1506,001,22-03-2009,356,310,1145,,,,,,
B46D1506,001,23-03-2009,354,308,1147,,,,,,
B46D1506,001,24-03-2009,354,308,1147,,,,,,
B46D1506,001,25-03-2009,352,306,1149,,,,,,
B46D1506,001,26-03-2009,352,306,1149,,,,,,
B46D1506,001,27-03-2009,351,305,1150,,,,,,
B46D1506,001,28-03-2009,350,304,1151,,,,,,
B46D1506,001,29-03-2009,350,304,1151,,,,,,
B46D1506,001,30-03-2009,350,304,1151,,,,,,
B46D1506,001,31-03-2009,349,303,1152,,,,,,
B46D1506,001,01-04-2009,348,302,1153,,,,,,
B46D1506,001,02-04-2009,347,301,1154,,,,,,
B46D1506,001,03-04-2009,346,300,1155,,,,,,
B46D1506,001,04-04-2009,345,299,1156,,,,,,
B46D1506,001,05-04-2009,345,299,1156,,,,,,
B46D1506,001,06-04-2009,343,297,1158,,,,,,
B46D1506,001,07-04-2009,342,296,1159,,,,,,
B46D1506,001,08-04-2009,342,296,1159,,,,,,
B46D1506,001,09-04-2009,341,295,1160,,,,,,
B46D1506,001,10-04-2009,340,294,1161,,,,,,
B46D1506,001,11-04-2009,339,293,1162,,,,,,
B46D1506,001,12-04-2009,339,293,1162,,,,,,
B46D1506,001,13-04-2009,338,292,1163,,,,,,
B46D1506,001,14-04-2009,338,292,1163,,,,,,
B46D1506,001,15-04-2009,338,292,1163,,,,,,
B46D1506,001,16-04-2009,337,291,1164,,,,,,
B46D1506,001,17-04-2009,337,291,1164,,,,,,
B46D1506,001,18-04-2009,337,291,1164,,,,,,
B46D1506,001,19-04-2009,337,291,1164,,,,,,
B46D1506,001,20-04-2009,336,290,1165,,,,,,
B46D1506,001,21-04-2009,336,290,1165,,,,,,
B46D1506,001,22-04-2009,336,290,1165,,,,,,
B46D1506,001,23-04-2009,336,290,1165,,,,,,
B46D1506,001,24-04-2009,336,290,1165,,,,,,
B46D1506,001,25-04-2009,335,289,1166,,,,,,
B46D1506,001,26-04-2009,335,289,1166,,,,,,
B46D1506,001,27-04-2009,335,289,1166,,,,,,
B46D1506,001,28-04-2009,334,288,1167,,,,,,
B46D1506,001,29-04-2009,336,290,1165,,,,,,
B46D1506,001,30-04-2009,336,290,1165,,,,,,
B46D1506,001,01-05-2009,336,290,1165,,,,,,
B46D1506,001,02-05-2009,337,291,1164,,,,,,
B46D1506,001,03-05-2009,337,291,1164,,,,,,
B46D1506,001,04-05-2009,338,292,1163,,,,,,
B46D1506,001,05-05-2009,337,291,1164,,,,,,
B46D1506,001,06-05-2009,337,291,1164,,,,,,
B46D1506,001,07-05-2009,337,291,1164,,,,,,
B46D1506,001,08-05-2009,337,291,1164,,,,,,
B46D1506,001,09-05-2009,338,292,1163,,,,,,
B46D1506,001,10-05-2009,339,293,1162,,,,,,
B46D1506,001,11-05-2009,340,294,1161,,,,,,
B46D1506,001,12-05-2009,342,296,1159,,,,,,
B46D1506,001,13-05-2009,342,296,1159,,,,,,
B46D1506,001,14-05-2009,342,296,1159,,,,,,
B46D1506,001,15-05-2009,342,296,1159,,,,,,
B46D1506,001,16-05-2009,343,297,1158,,,,,,
B46D1506,001,17-05-2009,343,297,1158,,,,,,
B46D1506,001,18-05-2009,343,297,1158,,,,,,
B46D1506,001,19-05-2009,344,298,1157,,,,,,
B46D1506,001,20-05-2009,345,299,1156,,,,,,
B46D1506,001,21-05-2009,345,299,1156,,,,,,
B46D1506,001,22-05-2009,345,299,1156,,,,,,
B46D1506,001,23-05-2009,346,300,1155,,,,,,
B46D1506,001,24-05-2009,346,300,1155,,,,,,
B46D1506,001,25-05-2009,347,301,1154,,,,,,
B46D1506,001,26-05-2009,347,301,1154,,,,,,
B46D1506,001,27-05-2009,348,302,1153,,,,,,
B46D1506,001,28-05-2009,349,303,1152,,,,,,
B46D1506,001,29-05-2009,349,303,1152,,,,,,
B46D1506,001,30-05-2009,350,304,1151,,,,,,
B46D1506,001,31-05-2009,350,304,1151,,,,,,
B46D1506,001,01-06-2009,350,304,1151,,,,,,
B46D1506,001,02-06-2009,351,305,1150,,,,,,
B46D1506,001,03-06-2009,351,305,1150,,,,,,
B46D1506,001,04-06-2009,350,304,1151,,,,,,
B46D1506,001,05-06-2009,350,304,1151,,,,,,
B46D1506,001,06-06-2009,350,304,1151,,,,,,
B46D1506,001,07-06-2009,351,305,1150,,,,,,
B46D1506,001,08-06-2009,351,305,1150,,,,,,
B46D1506,001,09-06-2009,352,306,1149,,,,,,
B46D1506,001,10-06-2009,352,306,1149,,,,,,
B46D1506,001,11-06-2009,352,306,1149,,,,,,
B46D1506,001,12-06-2009,353,307,1148,,,,,,
B46D1506,001,13-06-2009,353,307,1148,,,,,,
B46D1506,001,14-06-2009,352,306,1149,,,,,,
B46D1506,001,15-06-2009,353,307,1148,,,,,,
B46D1506,001,16-06-2009,352,306,1149,,,,,,
B46D1506,001,17-06-2009,350,304,1151,,,,,,
B46D1506,001,18-06-2009,348,302,1153,,,,,,
B46D1506,001,19-06-2009,347,301,1154,,,,,,
B46D1506,001,20-06-2009,347,301,1154,,,,,,
B46D1506,001,21-06-2009,347,301,1154,,,,,,
B46D1506,001,22-06-2009,348,302,1153,,,,,,
B46D1506,001,23-06-2009,347,301,1154,,,,,,
B46D1506,001,24-06-2009,346,300,1155,,,,,,
B46D1506,001,25-06-2009,346,300,1155,,,,,,
B46D1506,001,26-06-2009,347,301,1154,,,,,,
B46D1506,001,27-06-2009,348,302,1153,,,,,,
B46D1506,001,28-06-2009,349,303,1152,,,,,,
B46D1506,001,29-06-2009,350,304,1151,,,,,,
B46D1506,001,30-06-2009,351,305,1150,,,,,,
B46D1506,001,01-07-2009,352,306,1149,,,,,,
B46D1506,001,02-07-2009,352,306,1149,,,,,,
B46D1506,001,03-07-2009,352,306,1149,,,,,,
B46D1506,001,04-07-2009,349,303,1152,,,,,,
B46D1506,001,05-07-2009,345,299,1156,,,,,,
B46D1506,001,06-07-2009,344,298,1157,,,,,,
B46D1506,001,07-07-2009,342,296,1159,,,,,,
B46D1506,001,08-07-2009,343,297,1158,,,,,,
B46D1506,001,09-07-2009,343,297,1158,,,,,,
B46D1506,001,10-07-2009,342,296,1159,,,,,,
B46D1506,001,11-07-2009,342,296,1159,,,,,,
B46D1506,001,12-07-2009,342,296,1159,,,,,,
B46D1506,001,13-07-2009,342,296,1159,,,,,,
B46D1506,001,14-07-2009,342,296,1159,,,,,,
B46D1506,001,15-07-2009,342,296,1159,,,,,,
B46D1506,001,16-07-2009,343,297,1158,,,,,,
B46D1506,001,17-07-2009,343,297,1158,,,,,,
B46D1506,001,18-07-2009,343,297,1158,,,,,,
B46D1506,001,19-07-2009,344,298,1157,,,,,,
B46D1506,001,20-07-2009,344,298,1157,,,,,,
B46D1506,001,21-07-2009,344,298,1157,,,,,,
B46D1506,001,22-07-2009,344,298,1157,,,,,,
B46D1506,001,23-07-2009,343,297,1158,,,,,,
B46D1506,001,24-07-2009,342,296,1159,,,,,,
B46D1506,001,25-07-2009,342,296,1159,,,,,,
B46D1506,001,26-07-2009,341,295,1160,,,,,,
B46D1506,001,27-07-2009,339,293,1162,,,,,,
B46D1506,001,28-07-2009,340,294,1161,,,,,,
B46D1506,001,29-07-2009,340,294,1161,,,,,,
B46D1506,001,30-07-2009,340,294,1161,,,,,,
B46D1506,001,31-07-2009,340,294,1161,,,,,,
B46D1506,001,01-08-2009,339,293,1162,,,,,,
B46D1506,001,02-08-2009,339,293,1162,,,,,,
B46D1506,001,03-08-2009,340,294,1161,,,,,,
B46D1506,001,04-08-2009,340,294,1161,,,,,,
B46D1506,001,05-08-2009,340,294,1161,,,,,,
B46D1506,001,06-08-2009,341,295,1160,,,,,,
B46D1506,001,07-08-2009,342,296,1159,,,,,,
B46D1506,001,08-08-2009,343,297,1158,,,,,,
B46D1506,001,09-08-2009,343,297,1158,,,,,,
B46D1506,001,10-08-2009,343,297,1158,,,,,,
B46D1506,001,11-08-2009,344,298,1157,,,,,,
B46D1506,001,12-08-2009,345,299,1156,,,,,,
B46D1506,001,13-08-2009,345,299,1156,,,,,,
B46D1506,001,14-08-2009,345,299,1156,,,,,,
B46D1506,001,15-08-2009,345,299,1156,,,,,,
B46D1506,001,16-08-2009,346,300,1155,,,,,,
B46D1506,001,17-08-2009,346,300,1155,,,,,,
B46D1506,001,18-08-2009,347,301,1154,,,,,,
B46D1506,001,19-08-2009,348,302,1153,,,,,,
B46D1506,001,20-08-2009,348,302,1153,,,,,,
B46D1506,001,21-08-2009,349,303,1152,,,,,,
B46D1506,001,22-08-2009,350,304,1151,,,,,,
B46D1506,001,23-08-2009,350,304,1151,,,,,,
B46D1506,001,24-08-2009,349,303,1152,,,,,,
B46D1506,001,25-08-2009,350,304,1151,,,,,,
B46D1506,001,26-08-2009,352,306,1149,,,,,,
B46D1506,001,27-08-2009,352,306,1149,,,,,,
B46D1506,001,28-08-2009,353,307,1148,,,,,,
B46D1506,001,29-08-2009,353,307,1148,,,,,,
B46D1506,001,30-08-2009,354,308,1147,,,,,,
B46D1506,001,31-08-2009,354,308,1147,,,,,,
B46D1506,001,01-09-2009,354,308,1147,,,,,,
B46D1506,001,02-09-2009,355,309,1146,,,,,,
B46D1506,001,03-09-2009,354,308,1147,,,,,,
B46D1506,001,04-09-2009,356,310,1145,,,,,,
B46D1506,001,05-09-2009,356,310,1145,,,,,,
B46D1506,001,06-09-2009,357,311,1144,,,,,,
B46D1506,001,07-09-2009,357,311,1144,,,,,,
B46D1506,001,08-09-2009,358,312,1143,,,,,,
B46D1506,001,09-09-2009,360,314,1141,,,,,,
B46D1506,001,10-09-2009,360,314,1141,,,,,,
B46D1506,001,11-09-2009,360,314,1141,,,,,,
B46D1506,001,12-09-2009,361,315,1140,,,,,,
B46D1506,001,13-09-2009,361,315,1140,,,,,,
B46D1506,001,14-09-2009,361,315,1140,,,,,,
B46D1506,001,15-09-2009,361,315,1140,,,,,,
B46D1506,001,16-09-2009,362,316,1139,,,,,,
B46D1506,001,17-09-2009,362,316,1139,,,,,,
B46D1506,001,18-09-2009,362,316,1139,,,,,,
B46D1506,001,19-09-2009,363,317,1138,,,,,,
B46D1506,001,20-09-2009,363,317,1138,,,,,,
B46D1506,001,21-09-2009,364,318,1137,,,,,,
B46D1506,001,22-09-2009,364,318,1137,,,,,,
B46D1506,001,23-09-2009,365,319,1136,,,,,,
B46D1506,001,24-09-2009,366,320,1135,,,,,,
B46D1506,001,25-09-2009,366,320,1135,,,,,,
B46D1506,001,26-09-2009,367,321,1134,,,,,,
B46D1506,001,27-09-2009,367,321,1134,,,,,,
B46D1506,001,28-09-2009,367,321,1134,,,,,,
B46D1506,001,29-09-2009,367,321,1134,,,,,,
B46D1506,001,30-09-2009,368,322,1133,,,,,,
B46D1506,001,01-10-2009,368,322,1133,,,,,,
B46D1506,001,02-10-2009,368,322,1133,,,,,,
B46D1506,001,03-10-2009,368,322,1133,,,,,,
B46D1506,001,04-10-2009,369,323,1132,,,,,,
B46D1506,001,05-10-2009,369,323,1132,,,,,,
B46D1506,001,06-10-2009,370,324,1131,,,,,,
B46D1506,001,07-10-2009,370,324,1131,,,,,,
B46D1506,001,08-10-2009,370,324,1131,,,,,,
B46D1506,001,09-10-2009,370,324,1131,,,,,,
B46D1506,001,10-10-2009,368,322,1133,,,,,,
B46D1506,001,11-10-2009,367,321,1134,,,,,,
B46D1506,001,12-10-2009,368,322,1133,,,,,,
